Amharic,Oromo,domain
ከጓደኞቼ ጋር ለቢራ ወጣሁ።,hiriyyoota koo waliin biiraa dhuguuf ba'e.,General
ከትናንት በስቲያ ወደዚያ ሄጄ ነበር።,guyyaa kaleessaa dura achi dhaqeen ture.,General
ቤት እንደደረስኩ ተኛሁ።,akkuma mana ga'een rafe.,General
ሚስቴን ለማየት ወደ ሆስፒታል ሄድኩ።,haadha manaa koo arguuf gara mana yaalaa deeme.,Health/Medical
በእርግጠኝነት በቀብርዎ ላይ እገኛለሁ.,awwaalcha keessan irratti argamuun koo hin oolu.,Business/Economy
እኩለ ቀን ላይ ስራውን እጨርሳለሁ.,sa'aatii walakkaatti hojii xumuree ta'a.,General
ነገ በማለዳ ተነስቼ ይሆናል።,boru dafee ka'uun koo hin oolu.,General
ወደ መናፈሻው እንዴት እንደሚሄዱ አሳያችኹዋለሁ.,akkaataa gara paarkii itti deemtan isinitti agarsiisa.,General
ስለ ጉዳዩ በቀጥታ እናገራለሁ.,waa'ee kanaa kallattiin ishee waliin nan dubbadha.,General
ተመልሶ ሲመጣ እነግረዋለሁ።,yeroo deebi'u akkas jedheen itti hima.,General
ይህን ልነግርህ ባላስፈልገው ነበር።,osoon kana sitti himuun narra hin jiraatin natti tola.,General
ጥሩ የፈረንሳይኛ መዝገበ ቃላት ቢኖረኝ እመኛለሁ።,galmee jechootaa afaan faransaayii gaarii osoon qabaadhee natti tola.,General
ካንተ ጋር ለመነጋገር ብዙ ጊዜ ባገኝ እመኛለሁ።,osoon yeroo dabalataa si waliin haasa'uu qabaadhee natti tola.,General
የምትፈልገውን ባውቅ እመኛለሁ።,waan ati barbaaddu osoon beekee natti tola.,General
ጊዜዬን በተሻለ ብጠቀም እመኛለሁ።,yeroo kootti osoon akka gaariitti itti fayyadamee natti tola.,General
ይህ አንዳቸውም ባይሆኑ እመኛለሁ።,kun tokkollee osoo hin taane natti tola.,General
ያንን እንዳደርግ አንድ ሰው ቢረዳኝ እመኛለሁ።,namni tokko akkas gochuuf osoo na gargaaree natti tola.,General
ብዙ ማድረግ እችል ዘንድ እመኛለሁ።,osoo kana caalaa hojjechuu danda'u jiraatee natti tola.,General
ነገሮች ቢለያዩ እመኛለሁ።,osoo wanti jiru adda ta'ee natti tola.,General
ቶም ያንን ጥያቄ ብንጠይቅ ደስ ይለኛል።,gaaffii sana toom gaafachuu osoo dandeenyu natti tola.,Education
ትንሽ እንድትቆይ እመኛለሁ።,xiqqoo osoo turtee natti tola.,General
ያኔ እውነቱን በነገርሽኝ ነበር።,osoo yeroo sanatti dhugaa natti himtee natti tola.,General
ካልፈለጋችሁኝ በቀር ያንን አላደርግም።,yoo ati barbaadde malee akkas hin godhu.,General
የምትለኝን ነገር አልደግመውም።,waan ati naan jettu irra deebi'ee hin dubbadhu.,General
ተጨማሪ ጊዜህን አልወስድም።,kana booda yeroo kee hin fudhadhu.,General
ቶም አሁንም ምሳ እየበላ እንደሆነ አስባለሁ።,toom ammallee laaqana nyaachaa jiraa jedheen yaada.,General
ይገርመኛል ቶም ስለዚህ ነገር ዋሽቶን ይሆን?,toom waa'ee kanaa nu sobe jedheen yaada.,General
በመጨረሻው ግጥሚያ ይደሰት ይሆን ብዬ አስባለሁ።,tapha isa dhumaa kana itti gammadee laata jedheen yaada.,General
ነገ ይጣራ ይሆን ብዬ አስባለሁ።,boru ni qulqullaa'aa jedheen yaada.,General
ወደ ቤት ከገባሁ በኹዋላ ምን እንደማደርግ አስባለሁ።,erga mana ga'ee booda maal godha jedheen yaada.,General
ምን ሊደርስብን እንደሆነ አስባለሁ።,maaltu nu mudata jedheen yaada.,General
እንደዚህ አይነት ነገር ማድረግ እችል እንደሆነ አሰብኩ.,waan akkasii hojjechuu nan danda'aa jedheen yaade.,General
በልጅነቴ እርሻ ላይ እሰራ ነበር።,yeroon xiqqaa ture qonna tokko irratti hojjedheera.,Agriculture
በአንተ ቦታ የተለየ እርምጃ እወስድ ነበር።,bakka kee bu'ee haala adda ta'een socho'a ture.,General
እሱዋን ለመመለስ ማንኛውንም ነገር እሰጣለሁ.,ishee deebisee mo'achuuf waanuma fedhe nan kenna ture.,General
ሁለት ጥያቄዎችን ማንሳት እፈልጋለሁ።,gaaffii lamaaf deebii kennuu barbaada.,Education
የእንግሊዘኛ መምህር መሆን እፈልጋለሁ።,barsiisaa afaan ingilizii ta'uun barbaada.,Education
ከቻልኩ እዚህ ጋር እቆይ ነበር።,osoon danda'ee asiin isin bira tura ture.,General
ያለእርስዎ ምክር ወድቄ ነበር።,silaa gorsa kee malee nan kufe.,General
ሆስፒታል ውስጥ መሥራት አልፈልግም።,hospitaala keessa hojjechuu hin barbaadu.,Health/Medical
የአንጎል ቀዶ ጥገና ሀኪም መሆን አልፈልግም.,ogeessa baqaqsanii hodhuu sammuu ta'uu hin barbaadu ture.,Religion
ሆስፒታል ውስጥ መሥራት አልፈልግም።,hospitaala keessa hojjechuu hin barbaadu ture.,Health/Medical
ከእርስዎ ጋር ብወያይ ደስ ይለኛል።,sana irratti yoo isin waliin mari'adhe gammachuu guddaatu natti dhagahama.,General
ያ እንደገና ቢከሰት ደስተኛ አይደለሁም።,osoo ammas akkas ta'ee hin gammadu ture.,Religion
ብትረዱኝ በጣም አመሰግናለሁ።,osoo na gargaarte baay'een galateeffadha.,General
ለቶም አንድ ጥያቄ ልጠይቃቸው።,toom gaaffii tokko qofa gaafachuu barbaada.,Education
ወደ ኒው ዮርክ የማያቁዋርጥ በረራ እፈልጋለሁ።,balalii dhaabbachuu hin qabne gara niiw yoorkitti godhamu nan barbaada.,General
ቶም ወደ ቡድናችን እንዲቀላቀል መጠየቅ እፈልጋለሁ።,toom garee keenyatti akka makamu gaafachuun barbaada.,General
ለሥራው መቆጠር እፈልጋለሁ።,hojii kanaaf akkan ilaalamu nan barbaada.,General
ከጓደኛሞች በላይ መሆን እፈልጋለሁ።,hiriyyoota qofa osoo hin taane waan caalu ta'uu nan barbaada.,General
የደም ግፊትዎን ማረጋገጥ እፈልጋለሁ።,dhiibbaa dhiigaa keessan ilaaluun barbaada.,Health/Medical
እንደገና ፉጂ ተራራ ላይ መውጣት እፈልጋለሁ።,ammas gaara fujii ol bahuun barbaada.,Religion
ለእራት ኩሪ ሩዝ መብላት እፈልጋለሁ።,irbaataaf ruuzii kaarii nyaachuu nan barbaada.,Agriculture
የዚያን ዘገባ ቅጂ ማግኘት እፈልጋለሁ።,gabaasa sanaa kooppii argachuun barbaada.,General
ይህንን በራሴ መንገድ ማስተናገድ እፈልጋለሁ።,kana karaa kootiin qabachuun barbaada.,General
አስተያየትህ ምን እንደሆነ መስማት እፈልጋለሁ።,yaadni keessan maal akka ta'e dhaga'uu barbaada.,General
ግቦችህ ላይ እንድትደርስ ልረዳህ እፈልጋለሁ።,galma kee bira akka geessan si gargaaruun barbaada.,General
መድረሳቸውን ማወቅ እፈልጋለሁ።,dhufaatii isaanii beekuu barbaada.,Religion
በቶም ምን እንደተፈጠረ ማወቅ እፈልጋለሁ።,toom maal akka ta'e beekuu barbaada.,General
ለሶስት የሚሆን ጠረጴዛ ማስቀመጥ እፈልጋለሁ.,minjaala nama sadiif qabachuun barbaada.,General
ከቶም ጋር በግል መነጋገር እፈልጋለሁ።,toomii wajjin dhuunfaatti haasa'uu barbaada.,Agriculture
እዚህ ትንሽ ረዘም ላለ ጊዜ መቆየት እፈልጋለሁ።,xiqqoo as turuun barbaada.,General
ስለ ሁኔታዎ ማውራት እፈልጋለሁ።,haala kee dubbachuun barbaada.,General
የሆቴሉን ሥራ አስኪያጅ ማነጋገር እፈልጋለሁ።,hogganaa hoteelichaa waliin haasa'uu barbaada.,General
የረዱትን ሁሉ ማመስገን እፈልጋለሁ።,namoota gargaartan hunda galateeffachuun barbaada.,General
ከአንድ ጓደኛዬ ጋር እንድትገናኝ እፈልጋለሁ።,hiriyaa koo tokkoon akka wal argitan nan barbaada.,Religion
የሆነውን እንድትነግሩኝ እወዳለሁ።,waan ta'e akka natti himtu nan barbaada.,General
ዙሪያውን መጣበቅ እወዳለሁ፣ ግን አልችልም።,"naanna'ee maxxanuu nan jaalladha, garuu hin danda'u.",General
ከዚህ በፊት ትምህርት ቤት ዘግይቼ አላውቅም ነበር።,kana dura mana barumsaatti harkifadhee hin beeku.,Education
ከዚህ ጥዋት በፊት ቶምን አግኝቼው አላውቅም ነበር።,ganama kana dura toomiin wal argee hin beeku.,General
ዛሬ ማታ ቤት ብትቆይ እመርጣለሁ።,halkan kana osoo mana turtan naaf wayya.,General
በግል ቢያናግራችሁ እመርጣለሁ።,dhuunfaa sitti dubbachuun filadha.,Agriculture
ከእኔ ይልቅ ወደዚያ ብትሄድ እመርጣለሁ።,ana dhiistee achi deemuun naaf wayya.,General
እንዴት መንዳት እንዳለብኝ እንዲያስተምረኝ ቶምን እጠይቃለሁ።,toom akkaataa konkolaachisaa akka na barsiisu nan gaafadha.,General
ወንድሜን ግልቢያ እንዲሰጠኝ እጠይቀዋለሁ።,obboleessa koo akka naaf yaabbatu nan gaafadha.,General
ከተቻለ ነገ እመለሳለሁ።,"borutti nan deebi'a, yoo danda'ame.",General
ጥያቄህን ለመመለስ ደስተኛ ነኝ።,gaafii kee deebisuuf gammachuudhaan isiniif kenna.,Education
ለአንድ ወይም ለሁለት ሳምንት ከከተማ እወጣለሁ።,torban tokkoo fi lamaaf magaalaa ala ta'a.,General
ላገለግልህ ከቻልኩ በጣም ደስተኛ ነኝ።,yoon si tajaajiluu danda'e baay'een gammada.,General
ከአንድ ሰው ዣንጥላ እበድራለሁ።,gaaddisa nama tokko irraan liqeessa.,General
ስራውን እንደጨረስኩ እደውላለሁ።,hojii xumuree bilbile.,General
ከስብሰባው በኹዋላ ወዲያውኑ እደውልልሃለሁ።,walgahii booda achumaan siif bilbila.,Government
ቦስተን ስደርስ እደውልልሃለሁ።,yeroon boston gahu siif bilbila.,Business/Economy
ስድን መጥቼ አገኝሃለሁ።,yeroon fayyu dhufee si argu.,General
በአንተ ላይ ለማድረግ ማንኛውንም ነገር አደርጋለሁ።,waanuma fedhe siif tolcha.,General
ቶምን ለማዳን አስፈላጊውን ሁሉ አደርጋለሁ።,toom baraaruuf waan barbaachisu hunda nan godha.,General
አንድ ነገር እንደጨረስኩ እበላለሁ።,erga xumuree booda waa nan nyaadha.,General
እንድታስቡበት ቀን እሰጥሃለሁ።,guyyaa itti yaaddu siif kenna.,General
ገንዘቡን ነገ እመልስልሃለሁ።,boru qarshii siif deebisa.,Education
በቀሪ ዘመኖቼ እወድሻለሁ።,guyyoota koo guutuu si jaalladha.,General
አንድ ጊዜ ብቻ ለየት ያለ ነገር አደርጋለሁ።,yeroo tokko kana qofa exception nan godha.,General
እኔ በራሴ ያንን መቁዋቁዋም አለብኝ።,sana ofumaan ilaaluun na barbaachisa.,General
ዳግመኛ ላምንህ አልችልም።,amma booda si amanachuu hin danda'u.,Agriculture
ያደረከኝን መቼም አልረሳውም።,waan ati naaf goote yoomiyyuu hin dagadhu.,General
ይህን ካደረክ በፍጹም ይቅር አልልህም።,yoo akkas goote yoomiyyuu dhiifama siif hin godhu.,General
ምንም ነገር እንዲደርስብህ በፍጹም አልፈቅድም።,yoomiyyuu wanti tokkollee akka si mudatu hin hayyamu.,General
በአምስት ሰአት እቤትህ እወስድሃለሁ።,sa'aatii shan mana keetti si fudhadha.,General
ፓስፖርቴን ወደ ካዝናው እመለሳለሁ።,paaspoortii koo deebisee saanduqa keessa nan kaa'a.,General
እንቁላሎቹን በማቀዝቀዣ ውስጥ አስቀምጣለሁ.,hanqaaquu sana firijii keessa nan kaa'a.,General
ከፕሬዝዳንቱ ጋር እሰጥሃለሁ።,gara pirezidaantichaatti isin nan kaa'a.,General
በፊት ረድፍ ላይ መቀመጫ አስቀምጫለሁ.,teessoo tarree fuulduraa siif qusadha.,General
ነገ ጠዋት ዘጠኝ ላይ እንገናኝ።,boru ganama sa'aatii sagalitti wal argina.,Religion
ይህ ጨዋታ እንዴት እንደሚጫወት አሳያችኹዋለሁ።,akkaataa taphni kun itti taphatamu isinitti agarsiisa.,General
ስለዚያ ነገ ከቶም እናገራለሁ.,boru waa'ee kanaa toomiin nan dubbadha.,General
ለማንም ሰው በኤክስቴንሽን 214 እናገራለሁ.,eksteenshinii 214 irratti nama kamiyyuu nan dubbadha.,Government
በተቻለኝ ፍጥነት አደርገዋለሁ።,dafee nan kunuunsa.,General
ወደምትፈልግበት ቦታ እወስድሃለሁ።,bakka barbaadde si geessa.,Health/Medical
ከምሳ በኹዋላ ስለ ጉዳዩ እናገራለሁ.,waa'ee isaa laaqana booda sitti haasa'a.,General
ወደ ትክክለኛው ሰው አስተላልፌሃለሁ።,nama sirrii ta'etti si dabarsa.,General
ወደፊት ላለመዘግየት እሞክራለሁ።,fuulduratti akkan hin harkifneef nan yaala.,General
ብቻዬን መቆም የማልችል ሰው ነኝ።,ani nama kophaa ta'uu obsuu hin dandeenyedha.,General
በዚህ ጊዜ ልታድንህ እንደማልችል እፈራለሁ።,yeroo kana si oolchuu hin danda'u jedheen sodaadha.,General
እንድትሄድ ልጠይቅህ እፈራለሁ።,akka deemtu si gaafachuun qaba jedheen sodaadha.,General
ትንሽ ግርግር እንዳለ እፈራለሁ።,xiqqoo snag akka jiru sodaadha.,General
ይህን መጽሀፍ አንብቤ ልጨርስ ነው።,kitaaba kana dubbisee xumuruuf jedha.,Agriculture
የእንግሊዘኛ ቅልጥፍናህ በጣም ገርሞኛል።,afaan ingilizii sirriitti dubbachuu kee na ajaa'ibe.,General
ሞኝነት ስለሰራሁ አፈርኩኝ።,gowwummaa waanan hojjedheef nan qaana'a.,Agriculture
ትንሽ መራብ ጀመርኩ።,xiqqoo beelli natti dhaga'amuu eegaleera.,General
ትንሽ የእንቅልፍ ስሜት ይሰማኛል.,xiqqoo hirribni natti dhaga'amuu jalqabeera.,General
በዚህ ጉዳይ የጥፋተኝነት ስሜት ሊሰማኝ ጀመርኩ።,waa'ee kanaa yakki natti dhaga'amuu eegaleera.,General
ቁምነገር እንደሆንክ ማሰብ ጀምሪያለሁ።,akka ati cimaa ta'e natti fakkaachuu jalqabee jira.,General
ለራሴ አዲስ ጥንድ ጫማ እየገዛሁ ነው።,kophee haaraa ofiif bitaa jira.,General
ይህንን እቅድ ለመፈጸም ቆርጬያለሁ።,karoora kana raawwachuuf kutadheera.,General
አንድሮይድ መተግበሪያ እየገነባሁ ነው።,appilikeeshinii android hojjechaa jira.,General
ወደ ድግስዎ ስለጋበዙኝ ደስተኛ ነኝ።,ayyaana keessan irratti na afeeruun keessan na gammachiise.,General
ለበጋው በአል እሄዳለሁ።,boqonnaa gannaaf achiin deema.,Agriculture
ለብዙ ቀናት እዚህ እኖራለሁ።,guyyoota hedduudhaaf as ga'uufan jira.,Education
በሚቀጥለው ሳምንት ወደ እሱዋ ልገባ ነው።,torban dhufu ishee bira ga'uufan jira.,General
በዚህ ጊዜ የራሴን መንገድ ልይዝ ነው።,yeroo kana karaa koo argachuuf deema.,General
በሚቀጥለው ፌርማታ ልወርድ ነው።,buufata itti aanutti bu'uufan deema.,General
አንድ ተጨማሪ እድል ልሰጥህ ነው።,carraa tokko dabalataan isiniif kennuuf deema.,General
እዚህ አጠገብ የሆነ ቦታ ልደብቅ ነው።,bakka asitti dhihoo jirutti dhokachuuf deema.,General
ከትምህርት በኹዋላ እግር ኳስ ልጫወት ነው።,barnoota booda kubbaa miilaa taphachuuf deema.,Education
ዛሬ ምሽት ቴኒስ ልጫወት ነው።,galgala kana teenisii taphachuufan jira.,General
ነገ የጥርስ ሀኪሙን ለማየት እሄዳለሁ።,boru ogeessa ilkaan bira deema.,General
ከእኔ ጋር ዣንጥላ ልወስድ ነው።,gaaddisa qabadheen deema.,General
ቅዳሜ ማታ ወደ ግብዣው እሄዳለሁ።,dilbata halkan gara affeerraa sanaa deema.,General
ይሄ ሁሉ ጭቅጭቅ እየሰለቸኝ ነው።,falmii kana hunda dadhabaa jira.,General
በየቀኑ በየደቂቃው እያመመኝ ነው።,guyyaa hunda daqiiqaa hunda dhukkubsadheen jira.,General
የሁለተኛ ደረጃ ትምህርት ቤት ሁለተኛ አመት ተማሪ ነኝ።,mana barumsaa sadarkaa lammaffaa waggaa lammaffaa keessa jira.,Education
ከእነዚህ ውስጥ አንዱን ለመግዛት ፍላጎት አለኝ.,isaan keessaa tokko bitachuuf fedhii qaba.,General
የምተኛበት ቦታ ብቻ ነው የምፈልገው።,bakka itti ciisu qofa barbaada.,General
እኔ የምጫወተው የሰይጣን ጠበቃ ብቻ ነው።,ani leellisaa seexanaa qofa taphachaa jira.,General
ጥሩ ጎረቤት ለመሆን እየሞከርኩ ነው።,ollaa gaarii ta'uuf qofa yaalaa jira.,General
በእንግሊዝኛ ቁዋንቁዋ የበለጠ ፍላጎት አለኝ።,ani caalaatti ingiliffa dubbatamuuf fedhii qaba.,General
መኪናውን በራሴ መጠገን አልችልም።,konkolaataa kophaa koo sirreessuu hin danda'u.,General
እርስዎ እንደሚያስቡት ተንኮለኛ አይደለሁም።,ani akka ati yaaddutti gullible miti.,General
