Amharic,Oromo,domain
በሰይፍ የሚኖር በሰይፍ ይሞታል።,Kan billaadhaan jiraatu billaadhaan ni du'a.,General
አንተም እንድሁ ታደርግ ነበር።,Atiis akkasuma goota turte.,General
ወፍራሙ ሰው ጉድጓዱ ላይ ዘሎ መሬት ላይ ወደቀ።,Namichi furdaan sun boolla sanarra utaalee lafa irrtti kufe.,Agriculture
ምንም ችግር የለበትም።,Rakkoo homaa hin qabu.,General
የሴት ጓደኛየ ትናንት ማታ ከእኔ ጋር ተለያየች።,Jaalalleen koo kaleessa galgala na waliin addaan baate.,General
ለምን ልብስህን አትለብስም፧,Uffata kee maaliif hin uffattuu?,General
ያ ወንጀል ነው፧,Sun yakkadhaa?,Government
ቶም ፈረንሳይኛ መናገር የት ተማረ፧,Toom afaan Faransaayii dubbachuu eessatti barate?,General
በእውነቱ አንድም አይቸ አላውቅም።,Sirumayyuu tokko argee hin beeku.,General
የሚዋሹልህ ሰወች ይዋሹሃል።,"Namoonni siif soban, si sobu.",General
ማንም ሰው ያንን ችግር መፍታት ይችላል።,Rakkoo sana namni kamiyyuu furuu danda'a.,General
የተቀመጠ ሳንቲም የተገኘ ሳንቲም ነው።,Saantimni kaa'amee saantima argamedha.,General
ወደ ቤተመጽሃፍት እየሄድኩ ሳለ ጓደኛየን አገኘሁት።,Gara mana kitaabaa osoon deemaa jiru hiriyyaa koo wajjin wal arge.,Education
ቶም በአትክልቱ ውስጥ ነው፣ እና ማርያም በኩሽና ውስጥ ነች።,"Toom iddoo biqiltuu keessa jira, Maariyaam immoo mana nyaataa keessa jirti.",Religion
ያንን ማድረግ አያስፈልገንም ነገርግን አደረግን።,"Kana gochuun nu hin barbaachisu, garuu gooneerra.",General
የመመረጥ እድሉ ጥሩ ነው።,Carraan filatamuu isaa gaarii dha.,General
ቶም ከማውቃቸው ጥሩ ሰወች አንዱ ነው።,Toom namoota gaarii ani beekuu keessaa isa tokkodha.,General
"ይህ ልብስ ስንት ነው፧ ""ዘጠና አምስት ሳንቲም ነው።""","Uffanni kun meeqaa? ""Saantima sagaltamii shan dha.""",General
ቶም በጣም ጥሩ አይደለም።,Toom baay'ee gaarii miti.,General
ፒዛው ጥሩ ጣእም ነበረው።,Piizaan sun dhamdhama gaarii ture.,General
ቶም ጠፋህ፧,Toom ni baddee?,General
ከእርስወ ጋር መቆየት እፈልጋለሁ።,Isin waliin turuun barbaada.,General
እዚህ ነኝ።,Asan jira.,General
ይህ ህግን የሚጻረር ነው።,Kun faallaa seeraati.,Government
ከወንድሙ መለየት አልችልም።,Obboleessa isaa irraa adda baasuu hin danda'u.,General
ብዙ ሰወችን አላምንም።,Nama baay'ee hin amanu.,Agriculture
ቶም ማርያምን ለረጅም ጊዜ እየጠበቀች ነበር።,Toom yeroo dheeraaf Maariyaamiin eegaa turte.,Religion
ደስተኛ መሆንህን በማየቴ ደስተኛ ነኝ።,Gammachuu kee arguu kootti gammadeera.,General
ዛሬ ማድረግ ያለብኝ ብዙ ነገሮች አሉኝ።,Har'a wantoota hojjechuu qabu baay'een qaba.,General
በ1945 ሂሮሽማ ላይ የአቶሚክ ቦምብ ተጣለ።,Boombiin atoomikaa bara 1945 Hirooshimaatti darbatame.,General
በሰአቱ እንደሚመጣ እርግጠኛ ነኝ።,Yeroodhaan akka dhufu mirkanaa'aa dha.,General
እንድህ ያለ ነገር ማድረጉ ይገርማል።,Waan akkanaa gochuun isaa waan ajaa'ibaati.,General
በእሁድ ቀንም ቢሆን በማለዳ መነሳት አለብኝ።,Guyyaa dilbataas haa ta'uu ganamaan ka'uun qaba.,General
ሁላችንም አንድ ላይ እንሆናለን።,Hundi keenya waliin taana.,General
ቶም እና ማርያም ሃላፊነት የማይሰማቸው ወላጆች ናቸው።,Toomii fi Maariyaa warra itti gaafatamummaan itti hin dhagaahamneedha.,Religion
አበቦችን ገዛሁህ።,Daraaraawwan sirraan bite.,General
ይህንን መድሃኒት ከወሰዱ ቅዝቃዜን ማስወገድ ይችላሉ።,Qoricha kana yoo fudhattan qorra ofirraa dhabamsiisu ni dandeessu.,Health/Medical
አስደናቂ ስሜት ይሰማዋል።,Mirrii dinqisiisaa itti dhagahaama.,General
ሁላችንም እንዳንተ አልደከምንም።,Hundi keenya akka kee hin dadhabne.,General
የተለያዩ ናቸው።,Isaan garaagaradha.,General
ችግሩ ሊታለፍ የማይችል አይደለም።,Rakkiniichi darbamuu kan hin danda'amnee miti.,General
ይህንን ለማድረግ ምን ያህል ጊዜ ያስፈልጋል ብለው ያስባሉ፧,Kana gochuuf yeroo hammamtuu barbaachisa jettanii yaaddu?,General
ከዚህ በፊት እንዳልተጣላን ማመን አልችልም።,Kanaan dura wal loolu dhabuu keenya amanuu hin danda'u.,General
መላጨት አለብኝ።,Haaddachuun qaba.,General
አቀራረቤን ስላዳመጡኝ አመሰግናለሁ።,Dhiyeessii koo waan na dhaggeeffattaniif galatoomaa.,General
ቸዝ እንጫወት ነበር።,Cheezii ni taphannaa turre.,General
ቶም ጥሩ ሸፍ እንደሆነ አውቃለሁ።,Toom nyaata bilcheessaa gaarii akka ta'e nan beeka.,General
ግንኙነቱ አልገባኝም።,Walitti dhufeenyichi naaf hin galle.,General
እሱ እንደተሳሳተ አይቷል።,Inni akka dogoggoore argeera.,General
መቸ እንዳገባች አላውቅም።,Yoom akka heerumte hin beeku.,General
ቆንጆ እና አስተዋይ ሴቶችን እወዳለሁ።,Dubartoota babbareedoo fi sammuu qaban nan jaalladha.,General
ምንም የተሰበረ አጥንት የለም።,Lafeen cabee homaayyuu hin jiru.,General
መንገዱ በረዷማ ነው።,Daandiin sun cabbii qaba.,General
ለመጫወት የተማርከው የመጀመሪያው መሳሪያ ምን ነበር፧,Meeshaan jalqaba taphachuuf barattee maaliidha?,Government
ይህንን ችግር ወደፊት እንደምናስወግድ ተስፋ እናድርግ።,Rakkoo kana gara fuula duraatti akka dhabamsiifnu abdiin qaba.,Health/Medical
በዚህ ክፍል ውስጥ ማጨስ አይችሉም።,Kutaa kana keessatti tamboo xuuxuu hin dandeessan.,Education
መቸም ልተወህ አልነበረብኝም።,Silaa gonkumaa si dhiisuu hin qabuun ture.,General
አጭር ልቦለድ ለመጻፍ ሞከረ።,Asoosama gabaabaa barreessuuf yaale.,General
ሴት ልጁ ቆንጆ ሴት ሆናለች።,Intalli isaa dubartii bareedduu taateetti.,General
መረጃየ ትክክል ነበር።,Odeeffannoon koo sirrii ture.,General
በትክክል እንደት እንደሚጠቀሙበት አሳይሻለሁ።,Akkaataa sirnaan itti fayyadamtan sittan agarsiisa.,General
ስለምትናገረው ነገር በጣም ጭጋጋማ ሃሳብ አልገባኝም።,Waa'ee dubbii huurrii ta'ee atii dubbattuu naaf hin galle.,General
ሁኔታው በጣም መጥፎ ነው።,Haalli jiru baay'ee hamaadha.,General
መንዳት አልወድም።,Konkolaachisuu hin jaalladhu.,General
የዚህ ተማሪ መጽሃፍት አድስ ነው።,Kitaabni barataa kanaa haaraadha bar.,Education
በጣም የማይታመን ነበር።,Baay'ee kan hin amanamnee ture.,General
ቶም ምሁር ነው።,Toom hayyuudha.,General
ቶም ያለ መነጽር ምንም ማየት አይችልም።,Toom golgituu ijaa isaa malee homaa arguu hin danda'u.,General
ምድርን መንከባከብ አለብን።,Dachee kunuunsuu qabna.,General
ረክተዋል፧,Quufaniiru?,General
ለምን እዚህ አለች፧,Maaliif as jettee?,General
ሰላሳ ነኝ።,Ani soddomadha.,General
በትክክል ምንም አያገኙም፧,Sirriitti homaayyuu hin argatani?,General
ዛሬ ምንም ነገር ለማድረግ ፍላጎት የለኝም።,Har'a homaa gochuuf feedhii hin qabu.,General
እየተቃረብን ነው።,Walitti dhihaachaa jirra.,General
ለመጀመሪያ ጊዜ ወደ ውጭ አገር ጉዞ ጀመሩ።,Yeroo jalqabaaf imala gara biyya alaatti eegalan.,Government
አባቱ ትናንት ማታ በሆስፒታል ውስጥ ከዚህ አለም በሞት ተለይቷል።,Abbaan isaa halkan edaa mana yaalaa keessatti du'aan boqotaniiru.,Religion
ዛሬም ይመጣል ተብሎ የማይታሰብ ይመስለኛል።,Har'as ni dhufaa jedhamee kan hin yaadamneedha.,General
ማን አጸዳው፧,Eenyutu qulqulleesse?,General
ሙዚቃ እወዳለሁ፣ በተለይ ክላሲካል ሙዚቃ።,"Muuziqaa, keessattuu muuziqaa kalaasikaa nan jaalladha.",Education
ባቡሩ እስካሁን ለምን አልሄደም፧,Baaburichi hanga ammaatti maaliif hin deemne?,Health/Medical
ይህ ብርቱካን በጣም ጣፋጭ ነው።,Burtukaanni kun baay'ee mi'aawaa dha.,Agriculture
እኔ በእርግጥ ባለሙያ አይደለሁም።,Dhuguma ani ogeessa miti.,Health/Medical
ወንዶቹ ምሳ እየበሉ ነው።,Dhiironni laaqana nyaachaa jiru.,General
እኔ ውጭ ሳለሁ ቶም ደወለ፧,Toom osoon ala jiruu bilbilee?,General
ከእርስወ ጋር መሮጥ እችላለሁ፧,Isin waliin fiiguu nan danda'aa?,General
ቁልፎቸን የት እንደተውኩ በትክክል አላውቅም፣ ግን እነሱ በመመገቢያ ጠረጴዛው ላይ ያሉ ይመስለኛል።,"Furtuu koo eessatti akkan dhiise sirriitti hin beeku, garuu minjaala kutaa nyaataa irra waan jiran natti fakkaata.",Business/Economy
እንድሁም በአሮጌ፣ በታደሰ፣ የእንፋሎት ባቡር ላይ መንዳት ይችላሉ።,"Akkasumas baabura danfaa dulloomaa, deebi'ee ijaarame, irratti oofuu ni dandeessu.",General
በዚህ ገንዘብ ምን እንገዛለን፧,Maallaqa kanaan maal bitna?,Business/Economy
ከወንጀሉ ንጹህ ነው ብየ የማምንበት በቂ ምክንያት አለኝ።,Yakka sana irraa qulqulluudha jedhee kanan itti amanuu sababa gahaa nan qaba.,General
ቤተሰቤ ያን ያህል ትልቅ አይደለም።,Maatiin koo hangas guddaa miti.,General
አያቱ ውድ የሆነውን አሻንጉሊት ገዙለት።,Akaakayyuun isaa meeshaa taphaa qaalii ta'ee isaaf bite.,General
ለመስማት መጠበቅ አልችልም።,Dhaga'uuf obsuu hin danda'u.,General
የጠፋውን ጊዜ ለማካካስ ሞከረ።,Yeroo bade bakka buusuuf yaale.,General
ብዙ ፈረንሳይኛ ተናጋሪ ጓደኞች አሉኝ።,Hiriyyoota afaan Faransaayii dubbatan hedduu nan qaba.,General
ቶም እና ማርያም ለምን በጣም ይጣላሉ፧,Toomii fi Maariyaam maaliif baayʼee wal loluu?,Religion
ያ የኔ ታሪክ ነው እና እሱን አጥብቄያለሁ።,Sun seenaan kooti kanaafis isa jabeesseera.,Education
ያ እውነት እንዳልሆነ አውቅ ነበር።,Sun dhugaa akka hin taane nan beeka ture.,Religion
ቀኑን ሙሉ ዝም አለች።,Guyyaa guutuu callistee turte.,General
መዝናናት ብቻ ነው የምፈልገው።,Bashannana qofan barbaada.,General
ወደ ኮንቬንሽኑ ማእከል ቅርብ የሆነ ክፍልን ከመረጡ እባክወ ያሳውቁን።,"Kutaa Giddugala Walgahiitti dhihoo ta'e yoo filattan, maaloo nutti himaa.",Education
መጽሃፉን ትናንት እስከ ገጽ 80 አነበብኩት።,Kitaabicha hanga fuula 80tti kaleessa nan dubbise.,General
እንደውም ኮሜድ ነው።,"Sirumayyuu, qoosaa dha.",General
በስድስት ወራት ውስጥ የቡና ዋጋ ወደ 50 በመቶ ከፍ ብሏል።,Ji'oota jaha keessatti gatiin bunaa %50tti ol ka'eera.,Agriculture
ቅን ለመሆን እየሞከርኩ ነው።,Ani garaa qulqulluu ta'uuf yaalaan jira.,General
ወደ ሌላ ከበሮ መደብደብ ይዘልቃል።,Gara rukuttaa dibbee kan biraatti ni qajeela.,General
እባካችሁ ለሌሎች ደግ ሁን።,Maaloo namoota biroof gaarummaa qabaadhaa.,General
አብዛኞቹ ልጃገረዶች ቆንጆ እንደሆኑ አድርገው ያስባሉ።,Shamarran baay'een isaanii bareedduu akka ta'aan yaadu.,General
ዋጋወች በእርግጠኝነት ይጨምራሉ።,Gatiiwwann akka dabalan mirkanaa'aadha.,Business/Economy
ስንት ፖም አለ፧,Poomii meeqatu jira?,General
እሱ በኬሚስትሪ ድሃ ነው።,Inni keemistiriidhaan hiyyeessa.,Education
አቅራቢወች አሉን።,Dhiyeessitoota qabna.,General
በሁለቱም በኩል ያለው ኪሳራ እጅግ ከፍተኛ ነበር።,Kasaaraan gama lachuutiin jiru ol'aanaa ture.,Business/Economy
እባክህ ወደ እኔ ዞር በል,Gara kootti garagali maaloo.,General
ቶም በጣም የተናደደ ይመስላል።,Toom waan baay'ee aaree fakkaata.,General
ሳህኖቹን ለማጠብ አልረዳሁም።,Mi'a dhiquuf hin gargaarre.,General
እጃቸውን እየታጠቡ ነው።,Harka isaanii dhiqachaa jiru.,General
ስለወደፊቱ ማሰብ አለብኝ።,Waa'ee isa fuulduraa yaaduun qaba.,General
በትክክል በማንጠቀምባቸው ነገሮች ላይ ብዙ ገንዘብ እናጠፋለን።,Wantoota sirriitti itti hin fayyadamne irratti maallaqa baay'ee baasna.,Business/Economy
ቶም እና ማርያም ስለ ሁኔታው እየተወያዩ ነው።,Toomii fi Maariyaam waa'ee haala kana irratti mari'achaa jiru.,Religion
ስሟ ማን እንደሆነ አላውቅም።,Maqaan ishee eenyuu akka ta'e hin beeku.,General
በጉዞ ላይ ከመሄደ በፊት ጸጉር መቁረጥ እፈልጋለሁ።,Imala irratti osoon hin deemin dura rifeensa koo murachuu nan barbaada.,General
በሙሉ ልቤ እስማማለሁ።,Onnee guutuun nan walii gala.,General
ሰወች እንደዚህ ባለ ሁኔታ ውስጥ ስህተት ይሰራሉ።,Namoonni haala akkanaa keessatti dogoggora raawwatu.,General
እዚህ ለብዙ ቀናት እቆያለሁ።,Guyyoota hedduudhaaf asan tura.,General
ትንሽ ወተት ላመጣ ነው።,Aannan xiqqoo fiduufani.,Agriculture
ክብደት ቀነሱ፧,Ulfaatina qaamaa hir'istanii?,General
ምን ማድረግ እንደምትፈልግ አልገባኝም።,Waan gochuu akka barbaaddu naaf hin galle.,Health/Medical
ሰርጋቸው ነገ ይሆናል።,Cidhnii isaanii bor ta'a.,General
ዛሬ አመሻሽ ላይ እወጣለሁ።,Galgala kana nan deema.,General
መብረቅ የቶም ቤት መታው።,Balaqqeessaan mana Toomii rukute.,General
ካልገደልካቸው ይገድሉሃል።,Yoo isaan hin ajjeesin si ajjeesu.,General
የማልሄድበት ምንም ምክንያት አላስብም።,Sababa itti hin deemneef homaa hin yaadu.,General
ደብዳቤ ጻፈ።,Xalayaa barreesse.,General
ለገና ለቶም ምን እየሰጡ ነው፧,Ayyaana Qillee irratti Toomiif maal kennitaa jirtuu?,Religion
አስፈላጊ ባይሆን ኖሮ ይህን አልጠይቅወትም።,Osoo barbaachisaa ta'uu baatee kana isin hin gaafadhu ture.,General
ቶም ሊሞት እንደሚችል ተገነዘበ።,Toom duʼuu akka dandaʼu hubate.,Religion
እኛን አይወድም።,Inni nu hin jaallatu.,General
እያሸነፍክ ነው አይደል፧,Injifachaa jirta mitii?,General
የሰውን ድምጽ መኮረጅ ይችላል።,Sagalee namaa fakkeessuu danda'a.,Government
ዝናቡ አረፈደኝ።,Roobni akkan harkifadhu na taasise.,General
ለረጅም ጊዜ አልጻፍኩም።,Yeroo dheeraaf hin barreessine.,General
እባክወን የሁሉንም ሰው ትኩረት ማግኘት እችላለሁ፧,Xiyyeeffannoo nama hundaa argachuu nan danda'aa maaloo?,General
ቶም ብቻውን ተቀመጠ።,Toom kophaa isaa taa'e.,General
ያንን መገንባት እንችላለን።,Sana ijaaruu dandeenya.,General
ወደዚህ መደምደሚያ የመራህ ምንድን ነው፧,Golaba kana irratti kan si qaqqabsiisee maaliidha?,Health/Medical
ብዙ አስደሳች ነገሮችን አስተማረችኝ።,Wantoota gammachiisoo hedduu na barsiifte.,General
ማስታወሻ ትታልኛለች።,Yaadannoo naaf dhiiste.,Education
ቶም ገበያ መሄድ እንዳለብኝ ተናግሯል።,Toom gabaa deemuu akkam qabu dubbateera.,Business/Economy
ውይይቱ እስከ ምሽት ድረስ ቀጠለ።,Mariin kun hanga galgalaatti itti fufe.,General
የቫለንታይን ቀን መጠበቅ አልችልም!,Guyyaa jaalalaa eeguu hin danda'u!,General
ይህን ቅመሱ።,Kana dhandhamaa.,General
የሚመለከት አለ፧,Namni ilaaluu jiraa?,General
ብታምኑት ይሻላል።,Osoo amantan wayya.,General
ከዛሬ ምሽት በፊት በደንብ ሊዘንብ ይችላል።,Halkan kana dura sirriitti roobuu danda'a.,Agriculture
የተወሰነ ገንዘብ ለማጠራቀም እየሞከርኩ ነው።,Maallaqa muraasa qusachuuf yaalaan jira.,Business/Economy
ክራር እንደት እንደሚጫወት ታውቃለህ ብየ አላውቅም ነበር።,Akkaataa kiraarri itti taphatamuu ni beektaa jedhee ani yaadee hin beekuun ture.,General
ሁለተኛ ስራ አለው።,Hojii lammaffaa qaba.,General
መጀመሪያ ነገሮች ይስተካከሉ።,Wantoonni jalqaba haa sirraa'an.,Government
ቶም እስካሁን ቲኬቱን አልገዛም።,Toom hanga ammaatti tikkeettii isaa hin bitanne.,General
ምናልባት ከእነዚህ ርካሽ አንዱን በሌላ ቦታ መግዛት ትችላለህ።,Kanneen keessaa tokko gatii salphaadhaan bakka biraatti bitachuu ni dandeessa.,General
ሃኪሙ ጉዳቷን ፈውሷል።,Ogeessichi miidhamaa ishee fayyiseera.,General
ምን ትጠቁማላችሁ፧,Maal akeektuu?,General
ቶም የነገርኩህ ልጅ ነው።,Toom gurbaa ani waa'ee isaa sitti himedha.,General
የቶም ውሻ በጣም ትልቅ ነው።,Saree Toom baay'ee guddaadha.,General
በቀን ሃያ ዶላር ያገኛል።,Guyyaatti doolaara digdama argata.,Business/Economy
ለማገገም ምንም ተስፋ የለም።,Dandamahuuf homaa abdiin hin jiru.,General
አመለካከትህን ወድጀዋለሁ።,Ilaalchi kee natti tola.,General
ትናንት ማታ የነርሶች ስብስብ ነበረች።,Halkan edaa wal gahii narsootaarra turte.,Health/Medical
