Amharic,Oromo,domain
በመጨረሻ ስለተገናኘሁህ ደስተኛ ነኝ።,dhumarratti si qunnamuu kootti gammadeera.,Religion
የይለፍ ቃልህ ምንድን ነው፧,jechi icciitii keessan maali?,General
ዛሬ ማታ ከሴት ጓደኛዬ ጋር እየተለያየሁ ነው።,halkan kana jaalallee koo waliin addaan ba'aa jira.,General
ውሃ ከሌለ ምንም ነገር ሊኖር አይችልም።,bishaan malee wanti jiraachuu hin danda'u ture.,General
ቶምን ከበቡ።,isaanis toomii marsan.,General
ቶም የክሬን ኦፕሬተር ነው።,toom nama kireenii hojjetudha.,General
በጣም ቆንጆ የሆነች ሴት ልጅ አላት።,intala baayyee bareedduu qabdi.,General
የእሱ አስተያየት የኔ ጋር ተመሳሳይ ነበር።,yaadni isaas kan koo wajjin tokko ture.,General
የድመት ሰው ነኝ።,ani nama saree ti.,General
በዚህ አመት ብዙ ዝናብ አልዘነበብንም።,bara kana rooba baay'ee hin roobne.,Agriculture
እዚህ ማንም ፈረንሳይኛ አይናገርም።,asitti namni afaan faransaayii dubbatu hin jiru.,General
እሱ ነበር የጠቆመው።,kan yaada dhiheesse isa ture.,General
ያጠፋሁትን ንገሩኝ።,waan balleesse natti himi.,General
ማንም አልተረዳኝም።,namni na hubate hin jiru.,General
ራሳችሁን ከሌሎች ጋር አታወዳድሩ።,nama biraatiin of hin madaalin.,General
ቢያውቅም አላውቅም።,inni beekuu fi dhiisuu isaa hin beeku.,General
ወይን የአልኮል መጠጥ ነው።,wayiniin dhugaatii alkoolii ti.,General
የእርስዎን የሳር ማጨጃ መበደር እችላለሁ፧,meeshaa marga muruu keessan liqeessuu danda'aa?,Agriculture
ዛሬ በማለዳ ነቃሁ።,har'a dafee hirribaa ka'e.,General
በማቀዝቀዣው ውስጥ ወተት አለን፧,firijii keessa aannan qabnaa?,Agriculture
አሁን አንድ ቆርቆሮ ትል ከፍተሃል።,reefu qaruuraa raammoo bantee jirta.,General
እዚህ ማጨስ አይፈቀድም።,asitti tamboo xuuxuun hin hayyamamu.,General
ማርያም ቆንጆ መሆኗን ታውቃለች።,maariyaam bareedduu ta'uu ishee beekti.,Religion
ሞት ብዙ ጊዜ ለማውራት አልፎ ተርፎም ለማሰብ የምንደክምበት ነገር ነው፡ ነገር ግን ለሞት መዘጋጀት ልታደርጓቸው ከሚችሉዋቸው ነገሮች ውስጥ አንዱ መሆኑን ተረድቻለሁ። ስለ ሞት ማሰብ ህይወትዎን ግልጽ ያደርገዋል።,"duuti waan yeroo baayyee waa'ee isaa dubbachuuf ykn illee yaaduuf abdii kutannudha, garuu du'aaf qophaa'uun wantoota humna namaaf kennan keessaa tokko ta'uu hubadheera. waa'ee du'aa yaaduun jireenya kee qulqulleessa.",Religion
ይህንን ማየት ብቻ ነው የምፈልገው።,kana qofa ilaaluun barbaada.,General
ውሃ እፈልጋለሁ።,bishaan tokko tokkon barbaada.,General
የሚጨበጥ ዳታ አሳየኝ።,daataa qabatamaa natti agarsiisi.,General
ይቅርታ፣ ያንን አላስተዋልኩም።,"dhiifama, ani sana hin hubanne.",Religion
ይህን አሁን አናድርግ።,amma kana hin goonu.,General
ለምን አልነገረችኝም፧,maaliif natti hin himne?,General
ማውራት አቁም እና ማዳመጥ ጀምር።,dubbachuu dhiisii dhaggeeffachuu jalqabi.,General
ነገ ስለዚህ ጉዳይ መነጋገር እንችላለን፧,boru waa'ee kanaa dubbachuu dandeenyaa?,General
እያለምኩ መሆን አለበት።,abjuu qabaa ture ta'uu qaba.,General
ቶም በመጨረሻ ማወቅ ያለብኝን አንድ ነገር ነገረኝ።,toom dhuma irratti waanan beekuu qabu natti hime.,General
እነዚህን አበቦች ገዛሁላችሁ።,daraaraa kana siif bite.,General
ለቶም አደገኛ እንደሚሆን ነገርኩት።,balaa akka qabaatu toomiin itti hime.,General
ይውሰዱት ወይም ይተዉት።,fudhadhu ykn dhiisi.,General
ምናልባት ቀኑን ተሳስተው ይሆናል።,tarii guyyaa dogoggoraan hubatte ta'a.,General
የአሜሪካን ታሪክ ያጠናል።,seenaa ameerikaa qorata.,Education
ስንት እርሳሶች አሉህ፧,qalama meeqa qabda?,General
ዛሬ ማታ ምንም አይሆንም።,halkan kana wanti ta'u hin jiru.,General
ሁሉንም ጥፋተኛ እንድትወስድ መፍቀድ አልቻልኩም።,komata hunda akka fudhattu siif hayyamuu hin dandeenye.,General
እንደ እናቴ ነኝ።,ani akka haadha kooti.,General
ያ ውሻ በማያውቁዋቸው ሰዎች ላይ ይጮኻል።,sareen sun nama hin beeknetti boo'a.,General
ንግዱን ከአባቱ ተረከበ።,daldala kana abbaa isaa irraa fudhate.,Religion
አሁን በጣም ተኝቻለሁ።,amma baay'ee hirriba qaba.,General
የአለም ካርታውን ይመልከቱ።,kaartaa addunyaa ilaalaa.,General
ቶም ብዙ ምግብ የሚያበስል አይደለም፣ ግን ቢያንስ እሱ ይሰጠዋል።,"toom nama nyaata bilcheessuu baay'ee miti, garuu yoo xiqqaate ni kenna.",General
ጎበዝ ልጅ ነህ።,ati mucaa dandeettii guddaa qabudha.,General
እባኮትን ቀስ ብለው ተናገሩ።,suuta dubbadhu maaloo.,General
ቶም መዋኘት እንደማይችል እርግጠኛ ነኝ።,toom dambalii akka hin dandeenye mirkanaa'adha.,General
ከአምስት ቀን በፊት አይቻታለሁ አለ።,Guyyaa shan dura ishee argeera jedhe.,General
ወደ ስራ ለመምጣት ጓጉቻለሁ።,hojiitti dhufuuf fedhii guddaan qaba.,General
እንደገናም ተመሳሳይ ስህተት ሰራች።,ammas dogongora wal fakkaatu hojjettee jirti.,Religion
ዛሬ አመሻሽ ላይ ከእኔ ጋር የማይስማማ ነገር በላሁ።,galgala kana dura waan natti hin galle nyaadhe.,General
ቶም ማርያምን በጥፊ መታ።,toom maariyaamiin rukute.,Religion
እሱ እንደ ፈረስ ጠንካራ ነው።,inni akka fardaa cimaadha.,Agriculture
የእኔ ሃላፊነቶች ምንድን ናቸው፧,itti gaafatamummaan koo maali?,General
ከእኔ በላይ ብዙ መጻህፍት አሉት።,kitaabota ana caalaa qaba.,General
ወረፋ መጠበቅ ደክሞኛል።,tarree keessa eeguun na nuffisiise.,General
ጓደኛ ለመሆን መፈለግ ያለብዎት አይነት ሰዎች አይደሉም።,isaan namoota akka ati hiriyyaa ta'uu barbaaduu qabdu miti.,General
የማደሻ ኮርስ ያስፈልግዎታል።,koorsii haaromsaa si barbaachisa.,Education
የእንጨት ማበጠሪያ አለኝ።,koomii mukaa qaba.,General
እሱዋ በጣም ጥሩ መዘመር ትችላለች።,sirba baayyee gaarii qabdi.,General
ቶም በእርግጠኝነት አንደበተ ርቱእ ተናጋሪ ነው።,toom nama dubbii gaarii dubbatu taʼuun isaa hin oolu.,General
ኩባንያችን እንደ እርስዎ ያሉ ሰዎችን ይፈልጋል።,dhaabbanni keenya namoota akka keessanii barbaada.,Business/Economy
መዋጮ ለምን እንደጠየቅን ልነግርዎ ረሳሁ።,maaliif arjooma akka gaafannu isinitti himuu dagadheera.,General
ከፍየበታለሁ።,ani kaffaleera.,General
ከሴት ጓደኛዬ ጋር በበረዶ ላይ ለመንሸራተት እቅድ አለኝ።,jaalallee koo waliin iskii gochuuf karoorfadheera.,General
አንድ ብርጭቆ ሻምፓኝ ብጠጣ ደስ ይለኛል።,shaampaayin tokko dhuguun na gammachiisa.,Business/Economy
እውነቱን የማወቅ መብት አለኝ።,dhugaa beekuuf mirga qaba.,Government
ጸጥ ያለ ምሽት በጣም የታወቀ የገና መዝሙር ነው።,silent night faarfannaa ayyaana masqalaa beekamaadha.,Religion
ኮረብታው ላይ ከሮጥኩ በኹዋላ ሙሉ በሙሉ ትንፋሽ አጥቻለሁ።,tulluu sana erga fiigeen booda guutummaatti hafuura baafachuu kootu dhabe.,General
መጀመሪያ ያገኘችው በቦስተን ነው።,jalqaba boostonitti wal barte.,Government
የምታወራው ሰው ማን ነበር፧,namichi ati waliin haasa'aa turte eenyu ture?,General
እርስዎን ይፈልጉዎታል።,isaan si barbaadaa jiru.,General
እጣ ፈንታዋን ከመቀበል ውጪ ሌላ አማራጭ አልነበራትም።,hiree ishee fudhachuu malee filannoo biraa hin qabdu turte.,General
መልካም ቀን።,guyyaa keessan itti gammadaa.,General
ይቅርታ፣ አሁን ስራ በዝቶብኛል።,"dhiifama, yeroo ammaa kana hojiin qaba.",Religion
ስለ ጥሩ ጊዜ ሀሳብዎ ምንድነው፧,yeroo gaarii ilaalchisee yaadni keessan maali?,General
ትምህርት ቤት ለእረፍት የሚለቀቀው መቼ ነው፧,manni barumsaa yoom ayyaanaaf gadhiisa?,Education
ይህንን ገዝተሃል ብዬ አላምንም።,kana bitatte jedhee amanuu hin danda'u.,Agriculture
ከዚህ የተሻለ አይሆንም።,kana caalaa hin fooyya'u.,General
በጣም ጥሩ ንግድ እንሰራለን።,daldala baayyee gaarii hojjenna.,Business/Economy
ጠበቆቹ ጉዳዩን ለሰአታት ተከራክረዋል።,abbootiin seeraa sa'aatii dheeraaf dhimmicha falmaniiru.,General
ርካሽ ሆቴል አረፍን።,hoteela gatii salphaadhaan bulle.,General
ሁለቱም እህቶቼ አስተማሪዎች ናቸው።,obboleettonni koo lamaan barsiisota.,Education
የሀገሪቱ ኢኮኖሚ ሊወድቅ ነው።,diinagdeen biyyattii kufuuf jedha.,Business/Economy
ዘንዶዎች ምን ይበላሉ፧,jawween maal nyaatu?,General
ማውራቴን ቀጠልኩ።,haasa'uu koo itti fufe.,General
ብዙ የምሰራው ነገር አለኝ።,waan baay'ee hojjechuu qaba.,General
ወጣ ገባ መሬት የወታደሮቹን ግስጋሴ አስቸጋሪ አድርጎታል።,lafti jal'aan sun tarkaanfii loltootaa akka rakkisu taasiseera.,Agriculture
ናይትሮግሊሰሪን ትወስዳለህ፧,naayitiroogiliiseeriinii ni fudhattuu?,General
ሁሉም ሰው መሄድ አለበት።,hunduu deemuu qaba.,General
ይህ ከምንናገረው ጋር ምንም ግንኙነት የለውም።,Kun waan dubbachaa jirru waliin waliitti dhufeenya homaa hin qabu.,General
ሁሌም የቸኮልኩ ያህል ይሰማኛል።,yeroo hunda akkan ariifadhu natti dhagahama.,General
ይህንን በእኔ ላይ ተወቃሽ ማድረግ አይችሉም።,kana na komachuu hin dandeessu.,General
ዛሬ ማታ እዚህ መቆየት ይችላሉ።,halkan kana as turuu dandeessu.,General
ይህን ሁሉ ስራ የሰራሁት በከንቱ ነው።,hojii kana hunda homaa malee hojjedhe.,General
አሁን ልገድልህ እፈልጋለሁ።,yeroo ammaa kana si ajjeesuu barbaada.,Religion
ዛሬ ምሽት ወደ ቲያትር ቤት መሄድ ይፈልጋሉ፧,galgala kana gara tiyaatira deemuu ni barbaadduu?,General
ቶም ሶስት ፒዛዎችን አዘዘ።,toom piizaa sadii ajaje.,General
ስለዚህ ጉዳይ ምንም የማውቀው ነገር የለም።,waa'ee kanaa homaa hin beeku.,General
ችግሩ ገንዘቡን እንዴት ማሰባሰብ እንደሚቻል ነው።,rakkoon jiru akkamitti maallaqa walitti qabuudha.,General
መኪናህን እወዳለሁ።,konkolaataa kee baay'een jaalladha.,General
እርዳታ ከፈለጉ ጻፉልኝ።,Gargaarsa yoo barbaaddan naaf barreessaa.,General
እንደነዚህ አይነቶቹ ዘዴዎች ጊዜ ያለፈባቸው ናቸው።,malleen gosa sanaa yeroon isaanii darbe.,General
ከስብሰባው በፊት የማደርጋቸው ነገሮች ነበሩኝ።,walgahiin dura wantoota hojjechuu qabu tokko tokkon qaba ture.,Government
ሬዲዮው ሞተ።,raadiyoon sun du'e.,General
መልስ እንድሰጥ አልፈቀዱልኝም።,deebii akkan kennu naaf hin hayyamne.,Education
የበለጠ ብሩህ ተስፋ እንዲኖረኝ እመኛለሁ፣ ግን ነገሮች በቅርቡ ይሻሻላሉ ብዬ አላስብም።,"osoon abdii guddaa qabaadhee natti tola, garuu yeroo dhiyootti wanti waan fooyya'u natti hin fakkaatu.",General
ሁለት እህቶች እና አንድ ወንድም አሉኝ።,obboleettii lamaa fi obboleessa tokko qaba.,General
ልጆቹ ለመጫወት ወጡ።,ijoolleen taphachuuf bahan.,General
እኛ ከክፉ በላይ ነን ብለን እናስባለን።,waan hamaa irra jirra jennee yaadna.,General
እሱ ሀብታም ነው እኔም ድሃ ነኝ።,inni sooressa ani immoo hiyyeessa.,General
አሁን እዚህ አይሰራም፣ ግን እዚህ ይሰራ ነበር።,"amma asitti hin hojjetu, dur asitti hojjeta ture.",General
አደጋውን አውቄ ነበር።,balaa kana nan beeka ture.,General
የቤት ስራዬን በመስራት ደክሞኝ ነበር።,hojii manaa hojjechuu irraan dadhabe.,General
ከወፍራም ጭጋግ በተጨማሪ፣ ከባድ እብጠት ነበር።,awwaara furdaa malees dhiitaan cimaan ni mul'ate.,Health/Medical
የአካል ብቃት እንቅስቃሴ እያደረግሁ ነው።,sochii qaamaa gochaa jira.,General
ቶም እንዲገድለኝ ብቻ መፍቀድ አልችልም።,toom akka na ajjeesu qofa hayyamuu hin danda'u.,General
ስጋው ከባድ ነው።,foon isaa jabaadha.,General
ስለ ደግነትህ ከልብ አመሰግንሃለሁ።,gaarummaa keessaniif galata guddaa qaba.,General
የሚያዳልጥ እባብ ከእጁ ወጣ።,bofti lilmoo ta'e sun harka isaa keessaa sirriitti siqxee ba'e.,General
እኛ እዚህ ማድረግ አልተፈቀደልንም።,asitti akkas gochuun nuuf hin hayyamamu.,General
ቶም ከዶልፊኖች ጋር ዋኘ።,toom doolfiinii wajjin dambalii ture.,General
መጽሀፍትን ማንበብ ትወዳለች።,kitaaba dubbisuu ni jaallatti.,General
ዛሬ ከሰአት በኹዋላ ስራ በዝቶብኝ ይሆናል።,har'a waaree booda hojiin natti baay'achuu hin oolu.,General
ምን ችግር አለህ፧,maaltu si mudate?,General
ቶም እቤት ውስጥ ማርያምን እየጠበቀች ነው።,toom mana keessatti meerii eegaa jira.,Religion
"""ፓስዎርድ"" የሚለውን ቃል እንደ ፓስዎርድ መጠቀም አልነበረብኝም።","jecha ""password"" jedhu akka password kootti fayyadamuu hin qabu ture.",General
እስከ ነገ ምሽት እጠብቃለሁ።,Hanga boruu galgalaatti nan eega.,General
ደክሞኝ ደረስኩ።,dadhabeen dhufe.,General
ሙከራው ወደ ውድቀት እንደተለወጠ እንዲሰማኝ አልችልም።,yaaliin sun akka fashalaa'e natti dhaga'amuu dhiisuu hin danda'u.,General
ለማንኛውም እሱ ሲመጣ አሳውቃችኹዋለሁ።,haala kamiinuu yeroo inni dhufu isin beeksisa.,General
ይህ ቤተመቅደስ የተገነባው መቼ ነበር፧,manni qulqullummaa kun yoom ijaarame?,General
ቶም እና ማርያም በጣም ጥሩ ጓደኞች ናቸው።,toomii fi meerii dhuguma michoota gaarii dha.,Religion
አሁን እርዳታ እፈልጋለሁ።,amma gargaarsi na barbaachisa.,General
ካርታህን ተመልከት።,kaartaa keessan ilaalaa.,General
በጣም አጥብቄ እያጠናሁ ነው።,baayyee cimee barachaa jira.,General
ቀይ ወይን ጠርሙስ ከፈትኩ።,qaruuraa wayinii diimaa tokkon bane.,General
ጥሩ እቅድ አልነበረንም።,karoora gaarii hin qabnu turre.,General
በጣም በፍጥነት መሮጥ ይችላሉ፣ አይደል፧,baayyee saffisaan fiiguu dandeessa mitii?,General
እኔ እና ቶም እንረዳዎታለን።,aniifi toom si gargaarra.,General
ምንም ነገር አልሰማም።,waan tokkollee hin dhaga'u.,General
ሁለት የወንድም ልጆች አሉኝ።,ilmaan obboleessa lama qaba.,General
ወደ አዳራሹ ገባ እና ደረጃውን ወጣ።,innis fiige galma keessa seenee sadarkaa ol ba'e.,General
ለሚሉት ነገር ትኩረት አልሰጠሁትም።,waan isaan jechaa jiraniif xiyyeeffannaa hin kennine.,General
ማንም የተጨናነቀ አይመስልም።,namni hojiin itti baay'ate hin fakkaatu.,General
ወደዚህ ከሄድኩ ሶስት አመታት አልፈዋል።,erga as dhufee waggaa sadii ta'eera.,General
ጋዝ ከቡዋንቡዋው ስንጥቅ እያመለጠ ነበር።,gaasiin caccabaa tuuboo keessaa ba'aa ture.,General
ቬጀቴሪያን የሆነ ጓደኛ አለኝ።,hiriyaa koo tokko qaba kan vegetarian ta'e.,General
ዛሬ ቤት መቆየት አልችልም።,har'a mana turuu hin danda'u.,General
ከእርስዎ ጋር ብዙ ጊዜ ብቻዬን ማሳለፍ እፈልጋለሁ።,yeroo dabalataa kophaa koo si waliin dabarsuu barbaada.,Agriculture
ለምርምር የምናገኘው ገንዘብ ትንሽ ነው።,qorannoo kanaaf maallaqa xiqqoo qabna.,Business/Economy
ያንን እውነታ ሙሉ በሙሉ አውቀዋለሁ።,dhugaa sana guutummaatti beeka.,General
ከአድማስ በላይ ጨለማዎች ተሰበሰቡ።,duumessi dukkanaa'aan samii irratti walitti qabame.,General
ጫማ እሸጣለሁ።,kophee nan gurgura.,General
ሊረዳን የሚችል ሌላ የምትነግሩን ነገር አለ፧,wanti biraa nutti himuu dandeessan kan isin gargaaruu danda'u jiraa?,General
የታናሽ እህቴን እጅ ያዝሁ፣ ሁለታችንም መሮጥ ጀመርን።,"harka obboleettii koo xiqqoo qabee, lamaan keenya fiiguu jalqabne.",General
